"","Species","sample","IndCode","shade","Date","time","LitterDepth1","LitterDepth2","LitterDepth3","Average.Litter.Depth","FlameHeight1","FlameHeight2","FlameHeight3","Average.Flame.Height","Original.Mass","FinalMass.g.","PercentCombustion","HeatFlux_SBG01_Max","Heatflux_flat_Max","Temp_C_15_10_Max","Temp_C_30_10_Max","Temp_C_45_10_Max","Temp_C_30_5_Max","Temp_C_30_20_Max","Temp_C_IR_Max","ROS1mmin.1","ROS2mmin.1","count15","count30","Count45","Fuel.load..kg.m2.","Mean.ROS.mmin.1","Mean.ROS.ms.1","Fireline.intensity.kWm.1","Comments","success","litter_spec_vol","litter_bulk_density","log_litter_spec_vol","Carbon","Nitrogen","Al.Conc.","All_ash","FreshL","FreshW","FreshH","FreshTH","Petole","DryL","DryW","DryH","DryTH","DryWeight","Areacm2","SLAcm2g.1","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull","particle_volume","volume_ratio","hull_specific_vol","prismatic_volume","rectangular_volume","S1","C1","C1H","C1Hfresh","C1H_new","S2","C2","C2H","C2Hfresh","C2H_new","S3","C3","C3H","C3Hfresh","packing_ratio","FG","accumulator"
"74","TEGL",2,"TEGL2","","6/17/2019","8:54",5.8,6.3,5.7,5.933333333,27.5,32.5,31.5,30.5,150,9.5,0.936666667,26.64,9.15,474.7,452.3,489.2,469.9,433.9,662.7,0.195,0.12,391,576,875,1,0.1575,0.002625,45.7868425,"",TRUE,59.33333333,0.0168539325852165,4.0831712615678,45.6,1.33,144.333333333333,470.788333333333,11.195,4.92,1.655,0.253333333333333,0.88,9.32,3.44833333333333,2.28166666666667,0.226666666666667,0.437666666666667,36.5294968333333,86.89901689,106.573153804357,46.2695725292311,18.1051144273358,31321.0481159929,86.6234871739652,41.1156041747174,26.1011557924332,33.6741228794022,0.923712991276667,33647.6479673913,81.8436923371576,60.99303583765,93.548108,6.02973352102848,0.372996655363614,0.0527085851539213,0.513524100785305,0.000148780403185215,5.61966549501443,0.409215923475101,0.05709828354845,0.415696785355076,0.000148780403185215,9.32,0.259521608320576,0.0348131601030918,0.276731788196818,0.0355708982857554,"F",FALSE
"75","PLEL",2,"PLEL2","","6/17/2019","9:18",3.4,3.3,3.8,3.5,10,9,13.5,10.83333333,150,81.3,0.458,6.658,2.399,176.3,211.3,343.9,261.7,100.9,513.4,0,0.087,0,714,1130,1,0.0435,0.000725,6.1834351,"irregular flamefront",TRUE,35,0.0285714285714286,3.55534806148941,48.2433333333333,3.28,193.333333333333,734.165333333333,4.574,1.974,0.384,0.242,0.15,4.22557142857143,1.83428571428571,0.766428571428571,0.187142857142857,0.0917142857142857,7.976447608,90.0374883233333,46.9438445893238,20.5131741300468,4.53233609919286,2017.66684091822,44.6996983571893,19.4220998127468,8.40997024817164,3.19766584157685,0.1920274654325,10857.1798491861,34.8243024461322,3.5586987972925,3.841272,2.80245509368743,0.278280531388255,0.0514959393522928,0.443729673839055,0.000139169383402627,2.76285701086741,0.278945709044059,0.0515287593918401,0.419656175358232,0.000139169383402627,4.22557142857143,0.185108694130103,0.0351800469772482,0.285325574925175,0.0598216403216511,"G",FALSE
"76","VOTU",2,"VOTU2","","6/17/2019","9:35",6.2,6.3,5.8,6.1,27.5,30,30,29.16666667,150,35.8,0.761333333,15.54,11.72,313.5,511.8,503.1,453.4,406.1,591.6,0.122,0.109,364,660,989,1,0.1155,0.001925,27.29178247,"",TRUE,61,0.0163934426229508,4.11087386417331,40.8833333333333,1.49333333333333,20873,21141.714,11.4183333333333,3.78833333333333,1.33666666666667,0.32,0.913333333333333,8.13666666666667,2.23166666666667,2.65833333333333,0.251666666666667,0.3135,30.7046100366667,105.516457163333,106.940217160002,38.9916885837928,13.7179985956385,23429.8226632761,78.9839484623401,34.7474865789085,34.6758433605906,30.9680579551849,1.00153168869667,23692.5698374433,100.613639793479,41.8531287191333,59.856912,5.51845061554985,0.477788975871261,0.0560289099787021,0.511472550622018,0.000178678575439896,4.20212072271976,0.685012195161931,0.0783306948100865,0.429205381804934,0.000178678575439896,8.13666666666667,0.337079697121649,0.0391286614784019,0.247297298786539,0.0523717775876104,"G",TRUE
"77","PEOB",1,"PEOB1","","6/17/2019","9:49",4.7,4.8,4.9,4.8,45,42.5,55,47.5,150,18.5,0.876666667,26.63,17.11,446.9,494.9,455.8,430.9,393.9,614,0.218,0.162,281,446,668,1,0.19,0.003166667,51.69674111,"",TRUE,48,0.0208333333333333,3.87120101090789,49.2366666666667,2.17666666666667,61,287.807,8.90333333333333,4.43833333333333,1.49666666666667,0.261666666666667,0.701666666666667,8.20833333333333,3.47166666666667,1.58,0.215,0.323333333333333,29.2129642733333,88.070713475,80.9832366270944,45.8171896955408,15.8858014588142,24073.6950263764,75.5939238452795,37.7376030544899,16.6368737480896,20.6603546039996,0.75754521129,29029.4835879263,56.779513718035,48.2260316230833,68.5428405,5.28635322917986,0.281469958619082,0.0477524601283099,0.517659810069288,0.000112944915796053,5.32433324843931,0.284848763063103,0.0473346487913464,0.436497287674536,0.000112944915796053,8.20833333333333,0.183483061411031,0.0307101153377915,0.306404734283978,0.0488109027893041,"F",FALSE
"78","SIGU",3,"SIGU3","","6/17/2019","10:14",14.7,16.8,17,16.16666667,80,77.5,82.5,80,150,7.7,0.948666667,66.58,30.74,693.2,672.2,628.8,735.6,483.3,709.5,0.383,0.581,140,234,296,1,0.482,0.008033333,141.9174344,"",TRUE,161.6666667,0.0061855670090339,5.08553660247556,47.35,2.21333333333333,1797.66666666667,2162.31866666667,15.1816666666667,5.99,1.64166666666667,0.241666666666667,0.655,13.04,3.78833333333333,2.505,0.173333333333333,0.4514,57.2323706016667,121.194160846,139.718911501189,62.2694327622092,21.7172046716052,72352.021911028,116.875513285294,37.8675690782999,27.1663541926386,45.8169471545124,1.35931223958,53102.1999744433,98.8679075034309,96.9018932935,152.6013965,7.51691406951295,0.333445367215904,0.0486507054801004,0.551032829429579,0.000119939992096921,6.98316506106093,0.357807891435925,0.0529141708469748,0.433123029677566,0.000119939992096921,13.04,0.191978714632339,0.027812585985051,0.272639851273614,0.0186267544176385,"G",TRUE
"79","ERDE",1,"ERDE1","","6/17/2019","10:30",3.1,4,3.6,3.566666667,11,25,15,17,150,25.5,0.83,17.75,6.177,428.3,525.1,396.3,487.6,339.5,565,0.082,0.075,1008,1445,1927,1,0.0785,0.001308333,20.22194017,"",TRUE,35.66666667,0.0280373831749498,3.57421654588725,NA,NA,NA,NA,8.185,2.85666666666667,0.861666666666667,0.24,0.455,7.68333333333333,2.46333333333333,0.830833333333333,0.188333333333333,0.2455,18.0199639596667,76.9097920066667,74.973808744663,29.7122717235865,9.74776274727992,8964.96308252047,72.5672166188833,25.2487839881988,12.503809894093,8.46336486068212,0.432770520351667,20159.5050017991,36.074217791363,15.5696172472667,20.1095863333333,4.19271940617648,0.207777668391242,0.0478632382065406,0.487121808620371,0.000111301863021495,4.30121816496956,0.218392078523478,0.0482851965609494,0.425986231500677,0.000111301863021495,7.68333333333333,0.121224869869936,0.026754414169373,0.256383679362425,0.0494246554212712,"G",NA
"80","MIAL",2,"MIAL2","","6/17/2019","10:52",6,5.2,5.7,5.633333333,35,22.5,27.5,28.33333333,150,18.2,0.878666667,23.3,7.122,561.8,390.5,486.9,403.4,249.8,593.8,0.114,0.123,394,710,1002,1,0.1185,0.001975,32.31599807,"",TRUE,56.33333333,0.0177514792909912,4.03128642619579,47.5933333333333,1.20666666666667,3251,3526.205,11.565,4.92333333333333,0.695,0.365,1.035,9.10333333333333,3.45833333333333,1.98666666666667,0.281666666666667,0.547166666666667,38.4036507916667,71.0349275,105.393338752896,50.4144671301241,13.5663422044555,29708.3431800161,89.2023908225331,36.6677965390639,23.2490891886708,25.226351550851,1.40246298959333,20543.4927367798,44.4578556354775,30.1557818633333,44.082369,6.14437564592933,0.317841875891432,0.0467217131302844,0.490551349496403,0.000105664112029246,5.5663112348839,0.353253256816764,0.0531335304019421,0.398210321565804,0.000105664112029246,9.10333333333333,0.225349004273419,0.0325505036903368,0.260073178252314,0.0454994688689875,"S",TRUE
"81","TAOC",3,"TAOC3","","6/17/2019","11:11",5,5.3,4.8,5.033333333,47.5,22.5,27.5,32.5,150,8.3,0.944666667,38.84,18.71,561.8,529.1,577,557.8,578.6,647.5,0.163,0.176,262,483,688,1,0.1695,0.002825,49.69622103,"",TRUE,50.33333333,0.0198675496701899,3.91866754808059,47.5466666666667,1.38,147,431.608,13.9466666666667,5.84,2.48166666666667,0.448333333333333,2.665,12.88,2.76333333333333,2.11833333333333,0.305,0.893333333333333,57.3762173866667,67.1356406766667,125.610553484158,52.839695232477,30.4849496750568,73211.5143023739,119.571580146722,31.7209116343033,22.4230524020337,36.907624940754,2.614512178395,27628.7566121692,41.8316913266658,143.872052041483,203.286061666667,7.47367706218599,0.286799932680821,0.043981476603522,0.547452560767107,8.92133649162439e-05,5.92442846795367,0.352766064139657,0.054991255778696,0.459653198477328,8.92133649162439e-05,12.88,0.163592348486051,0.0251897495884628,0.292428486394192,0.0581462133219169,"G",FALSE
"82","GOPO",3,"GOPO3","","6/17/2019","11:27",7.4,7.6,7.4,7.466666667,67.5,55,65,62.5,150,7.3,0.951333333,52.15,21.19,464.3,659.6,524.3,597.8,609.7,639.5,0.313,0.158,144,259,487,1,0.2355,0.003925,69.53423763,"",TRUE,74.66666667,0.0133928571422592,4.31303376323157,48.24,2.03666666666667,92.6666666666667,330.449666666667,13.94,4.806,2.25,0.385,1.52,12.066,1.804,1.77,0.308,0.6194,41.9826938125,69.77626725,123.328935581153,46.1993778364971,19.9875764750463,44481.6912145582,113.153551611924,25.3528049976528,20.6733223112646,26.5173002415339,1.6096363506175,25735.6046543091,44.1508337939329,99.191149465025,155.6086475,6.44839915675789,0.286739281142329,0.0458010456777142,0.533835537248649,0.000100771714215285,4.6364974256694,0.379850954512661,0.0629298271612289,0.427016886531754,0.000100771714215285,12.066,0.146014839347464,0.0240620131569504,0.252337239031621,0.0348040518159633,"G",FALSE
"83","TACA",3,"TACA3","","6/17/2019","11:48",6.5,6.5,6.4,6.466666667,47.5,60,62.5,56.66666667,150,28.1,0.812666667,39.94,19.5,593,572.2,607.5,473.2,436.4,639.5,0.238,0.273,180,331,463,1,0.2555,0.004258333,64.44339666,"",TRUE,64.66666667,0.0154639175249761,4.16924587044676,48.1733333333333,2.39666666666667,308,636.709,11.48,2.21,1.88333333333333,0.201666666666667,0.451666666666667,10.14,1.71166666666667,1.32283333333333,0.145,0.151,17.6353948375,111.975204425,106.849378466051,21.1117638331051,17.6533490456738,14323.0608506867,97.264017313024,20.7513677448339,15.4390497009905,12.6063415473279,0.3282522825825,39944.1407074646,78.0867071545879,34.46972156525,48.2534633333333,4.17061434056231,0.29514552393763,0.0532098193748145,0.556121294868031,0.000158919234199417,4.09808214531894,0.313813043271778,0.0548802243382209,0.466177790273257,0.000158919234199417,10.14,0.131495127422326,0.0221583903010084,0.205297987086397,0.0336163326174896,"F",FALSE
"84","MYTO",2,"MYTO2","","6/19/2019","8:40",5.5,6,5.9,5.8,27.5,30,32.5,30,150,14.7,0.902,15.54,11.37,442.9,444.5,321.7,436.5,390.7,620.3,0.138,0.189,294,554,744,1,0.1635,0.002725,45.7719449,"",TRUE,58,0.0172413793103448,4.06044301054642,45.8933333333333,1.41666666666667,163,NA,9.405,4.10166666666667,1.56333333333333,0.298333333333333,1.04166666666667,8.64,3.31,1.77166666666667,0.238333333333333,0.392,26.72072314,69.329943735,86.5264478415526,39.5069633066057,16.4944935143163,19061.6657746503,78.7915313993854,35.9941475984009,19.7875572353207,21.5724892830297,0.786404615915,24274.938183889,55.3189090896589,41.49652417315,60.3040736666667,5.13103363230866,0.348151053610544,0.0538037801536703,0.527500018792381,0.0001582866271993,5.32185151656485,0.340588504978485,0.0523589282893647,0.438054979216072,0.0001582866271993,8.64,0.206599779719885,0.0319441481454414,0.292985798408805,0.0345885211081545,"G",FALSE
"85","POTO",2,"POTO2","","6/19/2019","8:56",12.7,12.3,12.3,12.43333333,67.5,57.5,65,63.33333333,150,16.1,0.892666667,26.63,18.05,613,684.7,531.6,707.4,283,635.5,0.391,0.22,158,250,414,1,0.3055,0.005091667,84.63999021,"",TRUE,124.3333333,0.00804289544451552,4.82296613070761,49.2133333333333,1.38333333333333,88.3333333333333,354.855333333333,18.115,7.95666666666667,2.76333333333333,0.278333333333333,1.52333333333333,16.095,6.19,3.395,0.206666666666667,1.27,102.847775176667,82.502176595,168.642652200582,82.9959779901417,32.8210356174531,167273.68450819,145.941748403707,71.1821231225787,40.8256448319884,148.852508652442,2.94097007947667,58006.1125572166,115.068026047303,299.00584136865,417.706887333333,10.0752495458403,0.3360716590505,0.0515856773627866,0.537100871826571,0.000139087359565138,9.93925268099387,0.343098005209357,0.052454255548312,0.453970913336266,0.000139087359565138,16.095,0.212845920274353,0.0323928879420592,0.298721640263494,0.0186251298068341,"S",FALSE
"86","AMIN",2,"AMIN2","","6/19/2019","9:09",11,11.3,11.7,11.33333333,65,60,72.5,65.83333333,150,4.6,0.969333333,65.47,25.63,450.7,441.1,604.2,722,529.1,748.1,0.462,0.279,147,225,354,1,0.3705,0.006175,111.4644639,"",TRUE,113.3333333,0.00882352941435986,4.73033332864798,48.8333333333333,1.69,84.6666666666667,340.881666666667,12.845,4.3,2.01333333333333,0.21,1.16,11.0966666666667,2.39666666666667,1.85166666666667,0.143333333333333,0.364333333333333,38.62592036,108.010956916667,110.356528221519,39.2838151217781,19.6028024930206,29422.6135310175,100.707961570737,31.2405424617948,21.6678386592825,27.6134023979651,0.789095972611667,36799.6448252319,76.6241702847569,80.1910939813333,115.8689985,6.17024134958676,0.301734822641517,0.049881257107437,0.491611063390187,0.000124689284733964,5.13447837426669,0.373583568167972,0.063013174246885,0.4082636001138,0.000124689284733964,11.0966666666667,0.168409320796051,0.027789798103276,0.23550751911855,0.0191105531338297,"F",FALSE
"87","MILI",3,"MILI3","","6/19/2019","9:22",2.5,2.4,3.3,2.733333333,0,0,0,0,150,149.3,0.004666667,0,0.059,27.04,24.52,22.84,22.84,24.52,37.07,0,0,0,0,0,1,0,0,0,"",FALSE,27.33333333,0.0365853658581202,3.30810695847419,47.08,1.65,9438.66666666667,9661.55966666667,7.0275,2.8725,0.52375,0.2325,0.57125,6.1875,2.00125,0.8575,0.17875,0.154125,14.7009144465,111.966516181667,61.0328080863017,27.9880692167772,7.014306298572,5062.24459040877,52.2630969308275,22.5368639743328,11.3736173280782,5.78764775353138,0.335771108655833,15682.972895149,36.0445536854482,7.59454359302833,11.17746425,3.80249592391838,0.192125800266323,0.040656029339267,0.43757633396134,7.45626191942176e-05,3.51058107404935,0.248535793673275,0.0491493961496751,0.377058612601297,7.45626191942176e-05,6.1875,0.139781084542268,0.0279571749199494,0.240333663488989,0.0797035448808453,"G",TRUE
"88","MIAL",3,"MIAL3","","6/19/2019","9:30",4.8,4.9,5.1,4.933333333,27.5,25,27.5,26.66666667,150,30,0.8,13.32,8.67,414.8,370.4,435.7,408.4,286.4,525.3,0.132,0.149,377,649,890,1,0.1405,0.002341667,34.88521333,"",TRUE,49.33333333,0.0202702702716399,3.89859998502844,47.5933333333333,1.20666666666667,3251,3526.205,11.565,4.92333333333333,0.695,0.365,1.035,9.10333333333333,3.45833333333333,1.98666666666667,0.281666666666667,0.547166666666667,38.4036507916667,71.0349275,105.393338752896,50.4144671301241,13.5663422044555,29708.3431800161,89.2023908225331,36.6677965390639,23.2490891886708,25.226351550851,1.40246298959333,20543.4927367798,44.4578556354775,30.1557818633333,44.082369,6.14437564592933,0.317841875891432,0.0467217131302844,0.490551349496403,0.000105664112029246,5.5663112348839,0.353253256816764,0.0531335304019421,0.398210321565804,0.000105664112029246,9.10333333333333,0.225349004273419,0.0325505036903368,0.260073178252314,0.0519554745873206,"S",TRUE
"89","TAGU",2,"TAGU2","","6/19/2019","9:48",5,4.9,5.1,5,0,0,0,0,150,149.7,0.002,0,0.157,28.04,23.85,22.16,23.85,23.85,28.04,0,0,0,0,0,1,0,0,0,"",FALSE,50,0.02,3.91202300542815,47.0133333333333,1.24333333333333,76,307.553,12.0966666666667,3.74166666666667,1.63,0.211666666666667,0.733333333333333,11.5083333333333,2.95166666666667,1.475,0.161666666666667,0.525666666666667,35.314696395,72.4349848233333,108.480609620238,36.6784189246801,26.7752261040962,44928.7913554929,108.445230441059,32.7514847800467,16.4976047111911,26.1093355986315,0.765272770518333,52393.2417186024,50.068917455955,63.5619985626667,78.6641066666667,5.89263043492116,0.253016138087653,0.0489081357273294,0.555967837259334,0.000117979973377821,5.8033597993816,0.261651452112438,0.0503468132069723,0.495708582383077,0.000117979973377821,11.5083333333333,0.129253147026955,0.0248221358484272,0.272005581816236,0.0291162753526316,"F",FALSE
"90","PIAX",2,"PIAX2","","6/19/2019","10:02",19.4,21.7,21.6,20.9,105,110,105,106.6666667,150,12.03,0.9198,79.9,30.21,696.3,779.7,790.5,702.8,615.7,767.4,1.029,0.514,121,156,226,1,0.7715,0.012858333,220.2441631,"",TRUE,209,0.00478468899521531,5.34233425196481,45.48,2.89333333333333,238,876.81,18.05,8.52,3.39166666666667,0.388333333333333,2.03,14.0116666666667,4.71166666666667,3.68,0.275,0.724,87.48788954,123.363548033333,165.808952952009,80.9450454255497,34.7113921211925,153322.696563382,129.79198220464,54.9577650387735,43.1620783959017,115.445738264172,3.37616594780667,46014.3230856532,167.87597205889,304.276965043833,551.977055,9.31063207751574,0.398812630242128,0.0522846038968236,0.571681228070585,0.0001460228032484,8.01552653924792,0.46098831688816,0.0606025113994414,0.428256474656514,0.0001460228032484,14.0116666666667,0.282161660762948,0.0360906377119439,0.293259850858025,0.0223120221774741,"F",FALSE
"91","PEOB",2,"PEOB2","","6/19/2019","10:13",6.7,7.8,5.7,6.733333333,37.5,32.5,42.5,37.5,150,22.8,0.848,25.52,10.31,503.7,454.9,614.8,480.5,311,570.7,0.143,0.243,260,511,659,1,0.193,0.003216667,50.79585013,"",TRUE,67.33333333,0.0148514851492501,4.20965540868359,49.2366666666667,2.17666666666667,61,287.807,8.90333333333333,4.43833333333333,1.49666666666667,0.261666666666667,0.701666666666667,8.20833333333333,3.47166666666667,1.58,0.215,0.323333333333333,29.2129642733333,88.070713475,80.9832366270944,45.8171896955408,15.8858014588142,24073.6950263764,75.5939238452795,37.7376030544899,16.6368737480896,20.6603546039996,0.75754521129,29029.4835879263,56.779513718035,48.2260316230833,68.5428405,5.28635322917986,0.281469958619082,0.0477524601283099,0.517659810069288,0.000112944915796053,5.32433324843931,0.284848763063103,0.0473346487913464,0.436497287674536,0.000112944915796053,8.20833333333333,0.183483061411031,0.0307101153377915,0.306404734283978,0.0347958910990483,"F",FALSE
"92","TOFO",2,"TOFO2","","6/19/2019","10:34",9.4,9.3,10.8,9.833333333,57.5,57.5,62.5,59.16666667,150,10.2,0.932,44.39,31.44,519.5,498.8,615.5,578.7,567.5,743.3,0.245,0.424,192,339,424,1,0.3345,0.005575,96.7580498,"",TRUE,98.33333333,0.0101694915257685,4.58836306763781,49.8933333333333,1.11666666666667,565,2034.134,16.07,8.73666666666667,2.34,0.555,1.03666666666667,14.0516666666667,6.31,2.53333333333333,0.413333333333333,1.09583333333333,89.5891039683333,93.1080095383333,146.433882388764,84.1423796188032,33.370454893433,177939.205199667,126.979789081131,66.1222679200648,27.9107865777303,92.5463512527302,4.88309048435333,35281.015064496,90.8840446288108,230.368941508717,365.0196085,9.33410559587481,0.270694299714059,0.0474194637062388,0.580742992444757,0.000106789141205103,9.3736836476087,0.282055355179388,0.0476914000997761,0.460587542211782,0.000106789141205103,14.0516666666667,0.183585909323755,0.0315424002377455,0.341043963871878,0.0453157846085401,"S",FALSE
"93","PRHE",1,"PRHE1","yes","6/19/2019","10:51",12,10.8,10,10.93333333,62.5,62.5,70,65,150,9.5,0.936666667,59.92,25.42,477.2,494,552.3,637.2,545.9,624.3,0.346,0.336,129,233,340,1,0.341,0.005683333,99.13214789,"",TRUE,109.3333333,0.00914634146620315,4.69440131941116,46.49,1.68666666666667,77,336.134,14.1333333333333,4.44666666666667,2.25333333333333,0.208333333333333,1.03333333333333,12.1433333333333,2.92833333333333,2.16833333333333,0.155,0.4475,47.9580522316667,106.79341855,129.716025615837,47.297067415966,24.7220470330249,54585.23444807,114.166414943826,36.6743174066935,23.3446367290747,37.9641343253161,1.03019850113667,59206.1113490242,81.2101461451701,109.491563692133,145.969917833333,6.88232020332729,0.315305891762176,0.0477245439121736,0.544457260449029,0.000110166013507045,5.89819657573686,0.371977949779342,0.0567504565366031,0.474724563813515,0.000110166013507045,12.1433333333333,0.179837175630164,0.0270356584097412,0.266620009526396,0.0210559715516573,"F",FALSE
"94","ERDE",2,"ERDE2","","6/19/2019","11:07",3.4,4.2,3.7,3.766666667,17.5,10,8,11.83333333,150,50.2,0.665333333,6.657,2.085,366.9,250.6,155.7,245.6,112.1,444.3,0.04,0,485,1392,0,1,0.02,0.000333333,4.129945778,"",TRUE,37.66666667,0.0265486725640222,3.62877553013273,NA,NA,NA,NA,8.185,2.85666666666667,0.861666666666667,0.24,0.455,7.68333333333333,2.46333333333333,0.830833333333333,0.188333333333333,0.2455,18.0199639596667,76.9097920066667,74.973808744663,29.7122717235865,9.74776274727992,8964.96308252047,72.5672166188833,25.2487839881988,12.503809894093,8.46336486068212,0.432770520351667,20159.5050017991,36.074217791363,15.5696172472667,20.1095863333333,4.19271940617648,0.207777668391242,0.0478632382065406,0.487121808620371,0.000111301863021495,4.30121816496956,0.218392078523478,0.0482851965609494,0.425986231500677,0.000111301863021495,7.68333333333333,0.121224869869936,0.026754414169373,0.256383679362425,0.0468003374345333,"G",NA
