"","IndLeafCode","Species","FreshL","FreshW","FreshH","FreshTH","Petole","DryL","DryW","DryH","DryTH","DryWeight","Areacm2","SLAcm2g.1","Comments","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull","FG"
"511","TAOC3-2","TAOC",16,3.77,2.92,0.54,3.41,14.4,3.28,2.09,0.25,1.416,66.7463898,47.13728094,"",140.244667323203,50.9546735329264,32.835059350908,81675.0392824734,134.283502109547,40.8876801855683,24.4550522855194,52211.6143105016,"G"
"512","TEGL1-1","TEGL",10.68,5.29,2.74,0.28,0.61,9.63,2.71,1.57,0.38,0.363,32.3086809,89.00463058,"",107.557682838633,47.3139125935863,28.583386543626,56618.5037002033,81.9538564163843,42.8397508258152,20.261319766528,32193.1371127736,"G"
"513","TEGL1-2","TEGL",12.6,5.5,2.2,0.25,0.76,10.51,4.23,3.41,0.23,0.475,47.99639146,101.0450347,"",120.592576061278,53.4364991203283,17.7308056670635,40725.2728460936,97.8963486607077,50.7012698683668,32.0530562778176,57745.0433410109,"G"
"514","TEGL2-1","TEGL",10.6,5.1,1.57,0.25,1.03,9.49,3.18,1.43,0.22,0.564,34.78394477,61.67366094,"",100.696987036118,44.4232811913363,23.3698829170333,30132.1590801197,89.4308665015598,32.2245194483841,20.3791816948613,21110.0275630346,"G"
"515","TEGL2-2","TEGL",10.8,4.5,1.66,0.27,0.92,9.12,2.42,2.31,0.26,0.534,33.84595381,63.38193598,"",104.35169864126,41.5077495184996,18.9468588421303,25908.829201363,85.1976044291734,36.0233838701973,26.1229613396982,26602.213605263,"G"
"516","TEGL3-1","TEGL",10.91,4.43,1.2,0.22,1.24,10.13,3.87,0.93,0.13,0.379,33.92150922,89.50266284,"",99.3692740483179,43.1118779858974,12.0051556079319,18082.4135527252,91.6294328946508,41.7192600187129,15.546879105998,23390.7044600582,"G"
"517","TEGL3-2","TEGL",11.58,4.7,0.56,0.25,0.72,7.04,4.28,4.04,0.14,0.311,36.32050084,116.7861763,"",106.870704200535,47.8241147657385,7.99459698622993,16459.1103154526,73.6328141413154,43.1854410168284,42.2435365696961,41003.611194273,"G"
"518","TOFO1-1","TOFO",21.2,10.8,3.5,0.55,1.96,17.3,9.4,2.11,0.54,1.67,137.7637388,82.49325677,"",178.489028422885,102.55408671757,44.5029985419967,354826.382740432,147.187264020819,87.9339276688758,27.6119499351416,171765.673246807,"S"
"519","TOFO1-2","TOFO",15.6,6.4,1.23,0.57,1.07,14.6,5.12,1.61,0.52,0.878,59.06246252,67.2693195,"replaced DryL, previously 4.6. Transcription error. Sf 090619",144.352340887689,60.9247817991791,18.7500481609259,72259.6777320978,135.279319098587,56.4452449884701,14.4332071040741,49267.8968822158,"S"
"520","TOFO2-1","TOFO",14.78,7.07,2.24,0.61,0.77,11.5,4.15,3.11,0.18,0.394,72.73017712,184.5943582,"",136.549506948399,73.9729173048404,28.3133897020801,106892.961600257,106.55527708312,52.5336096302019,32.0594609348498,63764.4629355107,"S"
"521","TOFO2-2","TOFO",15.29,9.49,1.37,0.68,0.65,13.13,6.01,2.45,0.32,0.858,77.99052502,90.89804781,"",143.44829645225,87.9528958065858,23.8405944495578,105332.035547985,119.108414234025,67.1668255333162,29.1278444660302,78585.3640532837,"S"
"522","TOFO3-1","TOFO",17.5,10.8,3.11,0.44,1.03,15.6,6.18,4.1,0.44,1.678,126.0825435,75.13858375,"",157.861977760282,102.841604417159,43.9635617587336,275805.181665748,142.630259175637,66.0126225321996,42.7772671150182,133131.066587658,"S"
"523","TOFO3-2","TOFO",12.05,7.86,2.59,0.48,0.74,12.18,7,1.82,0.48,1.097,63.90517685,58.2544912,"",117.90214386108,76.6079916674849,40.8521367473041,152518.991911482,111.118200874597,66.641377167325,21.4549899112678,58763.643810906,"S"
"524","VOTU3-1","VOTU",11.97,4.28,1.16,0.3,0.69,9.75,3.2,2.6,0.2,0.204,36.46179088,178.734269,"",106.793675792549,43.506876719466,10.0096113321275,19792.2096627535,98.0379967625689,32.647063690062,26.0280810449601,28828.9424672263,"G"
"525","VOTU3-2","VOTU",9.55,3.32,0.52,0.33,0.77,8.19,2.14,1.72,0.21,0.248,22.86755283,92.20787432,"",89.1908437276186,35.9259818629334,10.5980069940651,13849.8255714053,75.3160223545932,24.3354817079699,18.3079649397959,13707.4821406162,"G"
"526","VOTU1-1","VOTU",11.1,3.8,1.52,0.29,0.92,7.05,2.68,1.74,0.27,0.281,27.9096216,99.3224968,"",100.065270823051,36.0000928712051,18.7529905962695,26042.2058737475,70.0794005672141,34.6360451746831,38.931223762083,28165.8940289551,"G"
"527","VOTU1-2","VOTU",11.6,3.4,1.94,0.22,0.76,8.77,2.71,2.99,0.33,0.263,25.838658,98.24584791,"",104.523429549429,34.4081761306511,10.3357140761363,14900.1894693074,88.4208239511754,41.884331582826,26.4906757133064,29075.8088545787,"G"
"528","VOTU2-1","VOTU",12.64,4.12,1.92,0.41,1.28,9.03,1.1,3.38,0.26,0.523,37.58157358,71.85769327,"",123.04230479587,40.7816657438686,19.5348749090798,37233.2890000894,88.5708442622156,36.1278661417187,52.509942278718,48625.100805688,"G"
"529","VOTU2-2","VOTU",11.65,3.81,0.96,0.37,1.06,6.03,1.56,3.52,0.24,0.362,33.56846333,92.73056168,"",118.025778271497,43.3273381746327,13.0767936661526,28761.2164023536,53.4786028762736,38.854131176191,45.7871724246802,37405.1194340452,"G"
"530","XYAR1-1","XYAR",9.95,2.76,1.07,0.18,0.27,9.5,1.94,1.11,0.23,0.214,21.0985958,98.59156914,"",93.5143777770801,29.2947614945408,8.876241693231,9567.71315491997,92.5408275389595,24.1533090711014,13.6941903638888,11041.9063187265,"S"
"531","XYAR1-2","XYAR",10.81,3.16,1.06,0.2,0.41,10.19,2.45,1.84,0.15,0.272,26.09320946,95.93091714,"",100.985372685203,33.1082356069735,7.83269584308904,10838.9863418942,95.7295605905516,29.0584757109796,17.1243669239492,18837.0223978727,"S"
"532","XYAR2-1","XYAR",13.1,3.1,1.51,0.16,0.39,12.75,2.77,1.44,0.16,0.322,30.98603122,96.22991061,"",126.070629692642,34.5924705334026,14.1690698343057,25649.7654753905,118.935838651238,31.9052272405945,12.3029303592236,19457.8585124187,"S"
"533","XYAR2-2","XYAR",11.34,3.15,1.19,0.19,0.36,10.89,2.84,1.09,0.15,0.293,26.05679376,88.93103674,"",108.496355628993,33.3409215943828,11.7520698664822,15976.4928675717,103.103266433711,30.5969704548792,12.9630934404993,16387.6624413202,"S"
"534","XYAR3-1","XYAR",13.49,3.54,0.96,0.21,0.58,12.01,3.3,1.9,0.18,0.356,34.37527175,96.55975211,"",126.057680863546,39.4998246562609,11.8474984398348,23113.3929451921,116.39667715984,35.6462319195232,28.1709842846145,35103.8241658514,"S"
"535","XYAR3-2","XYAR",13.12,1.46,1.49,0.2,0.51,11.62,3.51,2.7,0.15,0.372,34.63821029,93.11346853,"",126.066397747742,39.6449407201184,14.2320299681081,25568.7322276724,101.780272388375,36.3714033864666,28.4860137763377,32817.2972116355,"S"
"536","ZEMO1-1","ZEMO",8.15,2.82,1.86,0.51,0.5,7.22,2.71,1.67,0.53,0.323,17.44276081,54.00235546,"",78.9248535815811,25.2425739402797,22.425793213691,15496.1090345969,69.6120578456103,27.7227881205191,17.5212382883792,13246.8431682906,"S"
"537","ZEMO1-2","ZEMO",14.11,5,3.55,0.54,0.61,14.04,4.25,2.46,0.5,1.459,46.21066027,31.67283089,"",133.373101871486,40.0095934079172,37.63713372808,74669.0500488297,128.286340053767,46.5487890968546,28.6071212659222,56277.917099351,"S"
"538","ZEMO1-3","ZEMO",19,6.8,4.59,0.56,2.07,18.5,6.4,3.15,0.46,1.413,85.56004393,60.55204808,"",NA,NA,NA,NA,NA,NA,NA,NA,"S"
"539","ZEMO2-1","ZEMO",14.83,5,2.36,0.36,0,15.21,4.75,3.84,0.17,0.585,59.96489799,102.5040991,"",144.204206507959,54.0116663360885,30.8270533668305,84251.0771154489,136.295348912265,50.3104477915963,37.5928541426546,84073.5666787344,"S"
"540","ZEMO2-2","ZEMO",9.75,2.97,1.25,0.24,0,9.3,3.08,1.29,0.17,0.267,25.67865832,96.17475026,"",96.7382728205683,34.4412717152836,20.0113205234938,25770.6185874275,81.7729331654543,36.6510255236724,17.7554967490799,23475.9357774612,"S"
"541","ZEMO3-1","ZEMO",12.12,3.96,3.34,0.45,1.31,12.69,2.97,2.01,0.31,0.484,32.45219316,67.04998587,"",110.743436007573,38.5479860913767,25.9519412343374,36495.2511797235,102.202928426304,32.3085848444424,16.8601812047463,24817.4354808534,"S"
"542","ZEMO3-2","ZEMO",13.08,3.12,2.44,0.41,0.92,12.75,2.8,1.64,0.28,0.423,31.61219484,74.73332113,"",121.651152619215,29.825285576709,23.0092248246978,27908.9227279133,115.855503578374,33.2461762884945,14.5440195755388,23335.431071986,"S"
"543","ZETU1-1","ZETU",18.8,8.8,1.02,0.35,0.8,15.8,7.6,1.834,0.25,0.538,115.2548949,214.2284293,"",181.650136458403,92.1324397834255,19.7328674612987,117631.961585299,151.091228798723,76.994440031801,30.6124976318474,141425.729704101,"G"
"544","ZETU1-2","ZETU",12.87,5.44,0.67,0.3,0.8,10.06,4.79,2.94,0.21,0.22,46.99940421,213.6336555,"",123.235203479506,59.9876977871104,10.5208354602309,32519.0926825038,96.7322211594433,51.5162987212824,29.0152175710096,50117.4821666511,"G"
"545","ZETU2-1","ZETU",13.1,8.66,1.09,0.19,0.3,11.76,7.33,3.02,0.14,0.33,66.89463324,202.7110098,"",130.143845321475,92.2652593826543,12.2973878625148,48727.8503928885,112.13805699059,82.0672548455825,34.9740471256257,117840.859658127,"G"
"546","ZETU2-2","ZETU",17,9.83,0.81,0.13,0.33,15.47,8.22,2.16,0.15,0.419,108.8617178,259.8131689,"",153.207080493182,103.247519697904,20.3031324812686,118015.332104405,147.69539592693,87.7664851471917,23.7570266753839,132992.206680085,"G"
"547","ZETU3-1","ZETU",14.37,10.04,1.3,0.17,1.21,13.16,8.22,2.33,0.15,0.408,99.87256011,244.7856865,"",140.126539222241,98.7499923710903,17.8363054036567,88598.8798433989,122.881855926066,84.5731725504353,25.296050024553,119226.260018686,"G"
"548","ZETU3-2","ZETU",17.5,10.07,0.82,0.21,0.78,16.4,8.73,2.02,0.16,0.55,115.2339631,209.5162965,"",166.577457497439,99.9334714575874,17.5018387027947,92085.6623652441,148.108677572267,89.3329959749152,27.9292224566592,142177.975645694,"G"
